Date,P,Tmax,Tmin,Q,,,,,,,
08-05-2012,0.4,14.11,-0.02,14389.95047,,,,,,,
09-05-2012,0.348158,14.459,1.319,14893.44032,,,,,,,
10-05-2012,1.47395,13.973,3.285,15398.71965,,,,,,,
11-05-2012,2.08039,14.299,3.512,15905.49792,,,,,,,
12-05-2012,9.42224,13.344,4.433,16413.48461,,,,,,,
13-05-2012,8.47039,13.597,5.241,17554.14,,,,,,,
14-05-2012,5.75276,13.763,5.272,16730.16135,,,,,,,
15-05-2012,1.85026,13.611,4.858,16539.05902,,,,,,,
16-05-2012,2.79632,12.647,4.017,16349.58032,,,,,,,
17-05-2012,1.24184,12.024,2.804,16162.22339,,,,,,,
18-05-2012,0.413684,15.333,3.009,15977.48637,,,,,,,
19-05-2012,0.873947,16.434,4.511,15795.86739,,,,,,,
20-05-2012,1.72671,16.034,5.725,15381.05,,,,,,,
21-05-2012,5.01842,16.798,6.547,15707.03384,,,,,,,
22-05-2012,3.53724,15.88,6.961,15800.51991,,,,,,,
23-05-2012,3.16803,15.849,6.839,15898.52528,,,,,,,
24-05-2012,1.87684,16.097,6.389,16001.25248,,,,,,,
25-05-2012,0.678816,17.333,5.888,16108.90398,,,,,,,
26-05-2012,0.226447,18.702,6.769,16221.68231,,,,,,,
27-05-2012,1.90303,18.578,7.761,16177.625,,,,,,,
28-05-2012,0.885526,19.029,8.265,16643.56506,,,,,,,
29-05-2012,2.92289,19.599,8.459,16952.87205,,,,,,,
30-05-2012,1.86855,18.471,9.228,17267.71098,,,,,,,
31-05-2012,2.38105,18.072,9.381,17588.08191,,,,,,,
01-06-2012,5.16539,18.111,8.992,17913.9849,,,,,,,
02-06-2012,7.97829,16.315,8.596,18245.42,,,,,,,
03-06-2012,7.92,15.676,7.932,18590.78,,,,,,,
04-06-2012,7.06697,14.625,7.362,18915.56402,,,,,,,
05-06-2012,8.87224,14.726,7.306,19254.28354,,,,,,,
06-06-2012,3.32632,15.833,7.425,19598.55636,,,,,,,
07-06-2012,2.21882,17.092,8.119,19948.39303,,,,,,,
08-06-2012,1.20447,18.337,9.032,20303.80409,,,,,,,
09-06-2012,3.15026,17.887,9.518,20664.80006,,,,,,,
10-06-2012,6.22908,18.573,9.25,20660.79,,,,,,,
11-06-2012,5.51316,18.341,9.455,21815.25949,,,,,,,
12-06-2012,9.96026,18.769,9.624,22604.28137,,,,,,,
13-06-2012,11.2825,18.423,9.243,23398.00502,,,,,,,
14-06-2012,12.4383,18.553,9.616,24195.97833,,,,,,,
15-06-2012,5.61816,18.588,9.998,24997.74918,,,,,,,
16-06-2012,7.11197,19.172,10.275,25802.86546,,,,,,,
17-06-2012,5.33842,18.545,10.274,26610.87507,,,,,,,
18-06-2012,6.05211,19.078,9.697,27421.32588,,,,,,,
19-06-2012,6.40776,18.444,10.359,28233.76579,,,,,,,
20-06-2012,6.77618,19.425,10.815,29047.74268,,,,,,,
21-06-2012,11.7018,17.801,10.878,29862.80445,,,,,,,
22-06-2012,11.7067,18.176,10.833,30678.49897,,,,,,,
23-06-2012,8.38276,16.791,10.594,31494.37415,,,,,,,
24-06-2012,12.1962,16.224,10.494,31509.535,,,,,,,
25-06-2012,16.5067,15.85,9.986,34014.00382,,,,,,,
26-06-2012,10.667,15.91,9.596,35715.85484,,,,,,,
27-06-2012,4.77408,16.753,9.667,37414.07956,,,,,,,
28-06-2012,1.41474,17.826,9.952,39107.22661,,,,,,,
29-06-2012,1.01303,19.2,10.484,40793.84463,,,,,,,
30-06-2012,5.90776,20.293,10.811,42472.48227,,,,,,,
01-07-2012,4.62158,19.732,10.892,44347.41,,,,,,,
02-07-2012,10.6464,19.398,11.139,45571.49149,,,,,,,
03-07-2012,8.01368,18.051,11.244,46989.21718,,,,,,,
04-07-2012,7.42145,17.314,10.91,48393.67065,,,,,,,
05-07-2012,11.9517,16.82,10.868,49783.65737,,,,,,,
06-07-2012,4.93605,17.04,10.792,51157.9828,,,,,,,
07-07-2012,4.12579,17.211,10.726,52692.17,,,,,,,
08-07-2012,4.38882,19.028,10.541,53658.57054,,,,,,,
09-07-2012,5.77803,18.555,10.59,54782.66438,,,,,,,
10-07-2012,7.63092,18.174,10.932,55886.75996,,,,,,,
11-07-2012,8.205,17.837,11.391,56969.88334,,,,,,,
12-07-2012,5.18105,17.126,11.204,58031.06058,,,,,,,
13-07-2012,8.15908,17.11,11.346,59069.31775,,,,,,,
14-07-2012,13.7939,17.444,11.225,62615.855,,,,,,,
15-07-2012,9.28263,16.421,11.111,58260.39316,,,,,,,
16-07-2012,7.81118,17.327,11.251,56414.42462,,,,,,,
17-07-2012,9.99368,18.747,11.277,54547.96247,,,,,,,
18-07-2012,9.34197,17.944,11.351,52663.19385,,,,,,,
19-07-2012,4.50224,17.558,11.321,50762.30593,,,,,,,
20-07-2012,4.45671,18.908,11.045,48847.48587,,,,,,,
21-07-2012,4.00724,18.738,11.184,45854.21,,,,,,,
22-07-2012,9.27461,18.659,11.368,45854.21,,,,,,,
23-07-2012,7.06474,17.541,11.416,45760.2874,,,,,,,
24-07-2012,8.15079,17.353,11.279,45342.61523,,,,,,,
25-07-2012,5.74724,18.182,11.175,44917.16402,,,,,,,
26-07-2012,8.15329,19.068,11.537,44484.39541,,,,,,,
27-07-2012,7.82263,18.477,11.522,44044.77104,,,,,,,
28-07-2012,6.91566,18.704,11.557,43598.75253,,,,,,,
29-07-2012,3.80421,18.285,11.566,43146.80152,,,,,,,
30-07-2012,3.33039,19.451,11.283,42689.37965,,,,,,,
31-07-2012,5.02171,19.015,11.308,42226.94855,,,,,,,
01-08-2012,8.565,17.985,10.606,41759.96987,,,,,,,
02-08-2012,4.23711,17.998,10.407,41288.90523,,,,,,,
03-08-2012,2.99039,18.349,10.501,40814.21627,,,,,,,
04-08-2012,5.50066,18.192,10.414,40827.065,,,,,,,
05-08-2012,3.58776,18.364,10.307,39310.73343,,,,,,,
06-08-2012,4.94526,18.467,10.883,38283.47539,,,,,,,
07-08-2012,4.80237,18.188,11.008,37255.66474,,,,,,,
08-08-2012,1.94237,18.502,10.598,36228.37567,,,,,,,
09-08-2012,4.27605,19.404,10.407,35202.68241,,,,,,,
10-08-2012,5.38158,18.537,10.448,34179.65915,,,,,,,
11-08-2012,4.14276,19.013,10.017,32379.87,,,,,,,
12-08-2012,2.71368,18.354,10.189,32379.87,,,,,,,
13-08-2012,3.72105,18.696,10.388,33573.59277,,,,,,,
14-08-2012,4.08382,19.405,10.487,34138.48962,,,,,,,
15-08-2012,3.31645,19.572,10.874,34706.92388,,,,,,,
16-08-2012,2.7875,19.869,11.041,35278.20509,,,,,,,
17-08-2012,2.52566,20.066,10.955,35851.64282,,,,,,,
18-08-2012,6.52987,19.95,11.318,36426.54662,,,,,,,
19-08-2012,6.80408,18.224,11.191,37002.22605,,,,,,,
20-08-2012,9.29211,15.931,10.367,37577.99068,,,,,,,
21-08-2012,8.18289,15.309,9.65,38153.15004,,,,,,,
22-08-2012,7.38882,14.433,9.408,38727.01372,,,,,,,
23-08-2012,5.83579,15.619,9.208,39298.89126,,,,,,,
24-08-2012,3.26882,16.579,8.819,39868.09221,,,,,,,
25-08-2012,3.13855,18.918,9.457,40753.985,,,,,,,
26-08-2012,4.14171,17.848,9.982,40753.985,,,,,,,
27-08-2012,2.325,18.71,10.179,40715.65552,,,,,,,
28-08-2012,2.45026,18.415,10.723,40786.63819,,,,,,,
29-08-2012,6.89645,17.903,10.727,40852.97487,,,,,,,
30-08-2012,5.68645,17.265,10.734,40914.51677,,,,,,,
31-08-2012,5.21908,17.395,10.341,40971.11506,,,,,,,
01-09-2012,5.26276,14.795,8.063,41022.62094,,,,,,,
02-09-2012,5.65342,16.101,6.983,41068.88558,,,,,,,
03-09-2012,3.73579,15.193,6.542,41109.76018,,,,,,,
04-09-2012,2.29237,16.393,6.836,41145.09593,,,,,,,
05-09-2012,0.796711,17.547,7.271,41174.744,,,,,,,
06-09-2012,0.275658,18.315,8.238,41198.5556,,,,,,,
07-09-2012,0.598158,19.052,8.944,41216.3819,,,,,,,
08-09-2012,3.57855,19.112,9.329,41658.055,,,,,,,
09-09-2012,3.36526,18.16,9.262,40755.85309,,,,,,,
10-09-2012,6.96118,17.254,9.514,40277.73714,,,,,,,
11-09-2012,8.35342,16.95,9.312,39794.11419,,,,,,,
12-09-2012,8.32184,15.955,7.774,39305.37222,,,,,,,
13-09-2012,10.7876,16.295,7.773,38811.89918,,,,,,,
14-09-2012,11.6772,14.717,8.673,38314.08303,,,,,,,
15-09-2012,11.8811,12.799,8.647,37377.725,,,,,,,
16-09-2012,9.25684,12.904,8.433,37377.725,,,,,,,
17-09-2012,7.18105,13.34,8.251,38221.05707,,,,,,,
18-09-2012,3.74355,14.653,8.58,38648.00373,,,,,,,
19-09-2012,6.58263,14.722,8.917,39069.89087,,,,,,,
20-09-2012,7.61487,14.935,8.18,39486.04962,,,,,,,
21-09-2012,4.70066,14.239,7.754,39895.81109,,,,,,,
22-09-2012,5.22987,14.651,7.168,40827.105,,,,,,,
23-09-2012,5.26487,14.574,7.039,40827.105,,,,,,,
24-09-2012,2.48987,14.451,6.504,39105.63613,,,,,,,
25-09-2012,0.757105,15.272,5.917,38098.12892,,,,,,,
26-09-2012,0.193816,16.608,6.1,37084.65936,,,,,,,
27-09-2012,0.149211,17.163,6.56,36066.1183,,,,,,,
28-09-2012,1.75789,17.259,7.037,35043.39657,,,,,,,
29-09-2012,1.62329,16.738,7.46,34017.38504,,,,,,,
30-09-2012,4.91487,16.041,7.519,32129.075,,,,,,,
01-10-2012,6.37118,15.484,7.674,32914.24727,,,,,,,
02-10-2012,4.04684,14.565,7.259,32837.82925,,,,,,,
03-10-2012,6.33737,14.461,7.12,32759.53787,,,,,,,
04-10-2012,4.59513,13.115,6.223,32679.19049,,,,,,,
05-10-2012,3.58013,14.104,5.3,32596.60449,,,,,,,
06-10-2012,0.758816,14.604,4.532,32314,,,,,,,
07-10-2012,0.235132,15.47,4.073,32314,,,,,,,
08-10-2012,0.989079,15.484,4.748,33138.32335,,,,,,,
09-10-2012,2.32171,11.772,4.92,33629.29237,,,,,,,
10-10-2012,1.68066,12.629,5.425,34115.54698,,,,,,,
11-10-2012,4.73868,11.535,3.896,34596.24655,,,,,,,
12-10-2012,1.48539,12.374,2.318,35070.55048,,,,,,,
13-10-2012,0.438947,12.153,1.597,36210.03,,,,,,,
14-10-2012,0.101053,12.158,1.291,36210.03,,,,,,,
15-10-2012,0.165395,11.84,-0.173,33886.89701,,,,,,,
16-10-2012,0.125263,11.916,-0.271,32517.23146,,,,,,,
17-10-2012,0.128684,11.816,-0.347,31141.88319,,,,,,,
18-10-2012,0.0336842,11.384,-0.458,29762.04987,,,,,,,
19-10-2012,0.0464474,11.503,-0.273,28378.92917,,,,,,,
20-10-2012,0.192368,11.625,-0.368,26411.945,,,,,,,
21-10-2012,0.228553,12.35,-0.071,26411.945,,,,,,,
22-10-2012,0.0678947,12.465,0.196,25337.97952,,,,,,,
23-10-2012,0.0297368,11.715,-0.572,24422.34637,,,,,,,
24-10-2012,0.266447,10.445,-1.041,23507.63012,,,,,,,
25-10-2012,0.113289,9.022,-1.901,22594.49952,,,,,,,
26-10-2012,0.0109211,9.247,-1.847,21207.8,,,,,,,
27-10-2012,0.0355263,9.131,-2.553,21207.8,,,,,,,
28-10-2012,0.00697368,8.996,-3.785,21034.92907,,,,,,,
29-10-2012,0.0115789,9.75,-4.955,20768.58737,,,,,,,
30-10-2012,0,10.041,-4.848,20505.15233,,,,,,,
31-10-2012,0.0181579,10.593,-3.844,20244.57832,,,,,,,
01-11-2012,0.0353947,10.977,-3.915,19986.81971,,,,,,,
02-11-2012,0.0478947,10.612,-4.094,19731.83089,,,,,,,
03-11-2012,0.0393421,10.793,-4.338,19460.975,,,,,,,
04-11-2012,0.128553,10.505,-2.91,19460.975,,,,,,,
05-11-2012,0.353289,10.246,-1.503,18790.65346,,,,,,,
06-11-2012,0.538553,10.209,-1.124,18333.47882,,,,,,,
07-11-2012,0.269605,9.5,-1.926,17879.30139,,,,,,,
08-11-2012,0.245132,7.528,-3.064,17428.31493,,,,,,,
09-11-2012,0.0438158,7.235,-6.645,16980.7132,,,,,,,
10-11-2012,0.00328947,7.411,-7.023,16388.845,,,,,,,
11-11-2012,0.0171053,7.357,-5.68,16260.66767,,,,,,,
12-11-2012,0.0272368,7.104,-6.424,15988.42681,,,,,,,
13-11-2012,0.0630263,7.563,-7.028,15719.97656,,,,,,,
14-11-2012,0.0489474,7.036,-6.938,15455.32612,,,,,,,
15-11-2012,0.154474,6.708,-7.456,15194.48467,,,,,,,
16-11-2012,0.0332895,7.03,-8.158,14937.46141,,,,,,,
17-11-2012,0.00355263,8.967,-6.949,14684.26551,,,,,,,
18-11-2012,0.00407895,9.683,-4.969,14450.64,,,,,,,
19-11-2012,0,8.967,-4.994,14171.91518,,,,,,,
20-11-2012,0.0243421,9.322,-4.428,13912.79877,,,,,,,
21-11-2012,0.00263158,9.615,-3.841,13657.58577,,,,,,,
22-11-2012,0.0376316,8.912,-3.959,13406.30501,,,,,,,
23-11-2012,0.0321053,9.101,-3.428,13069.09,,,,,,,
24-11-2012,0.288553,6.362,-4.263,13069.09,,,,,,,
25-11-2012,0.135658,5.02,-6.799,12816.43241,,,,,,,
26-11-2012,0.0359211,6.313,-6.484,12621.24199,,,,,,,
27-11-2012,0.0663158,5.689,-6.937,12429.92506,,,,,,,
28-11-2012,0.005,6.728,-6.92,12242.46513,,,,,,,
29-11-2012,0.0410526,6.834,-4.831,12058.84568,,,,,,,
30-11-2012,0.0136842,5.008,-6.782,11879.05021,,,,,,,
01-12-2012,0.000394737,5.74,-7.587,11620.57,,,,,,,
02-12-2012,0,6.374,-7.699,11620.57,,,,,,,
03-12-2012,0.0114474,6.728,-6.96,11547.7498,,,,,,,
04-12-2012,0,7.416,-7.004,11476.55024,,,,,,,
05-12-2012,0.0165789,8.463,-6.1,11408.77837,,,,,,,
06-12-2012,0.0822368,8.442,-5.513,11344.31228,,,,,,,
07-12-2012,0.0692105,7.616,-4.649,11283.03008,,,,,,,
08-12-2012,0.0886842,6.828,-5.403,11224.925,,,,,,,
09-12-2012,0.0543421,5.568,-5.89,11224.925,,,,,,,
10-12-2012,0.106316,5.622,-6.687,11055.13605,,,,,,,
11-12-2012,0.351184,4.505,-6.405,10943.63616,,,,,,,
12-12-2012,0.379211,2.18,-6.504,10834.84974,,,,,,,
13-12-2012,0.33,1.991,-7.423,10728.72434,,,,,,,
14-12-2012,0.0396053,2.674,-8.776,10625.20752,,,,,,,
15-12-2012,0.0209211,3.773,-9.021,10524.24684,,,,,,,
16-12-2012,0.0277632,5.065,-8.064,10425.78987,,,,,,,
17-12-2012,0.0307895,6.324,-8.753,10329.78416,,,,,,,
18-12-2012,0.0305263,6.656,-7.754,10236.17728,,,,,,,
19-12-2012,0.0305263,6.08,-5.992,10144.91678,,,,,,,
20-12-2012,0.0356579,4.045,-5.337,10055.95023,,,,,,,
21-12-2012,0.00131579,3.63,-8.708,9969.225191,,,,,,,
22-12-2012,0.00210526,2.54,-10.544,9856.465,,,,,,,
23-12-2012,0,3.319,-11.346,9856.465,,,,,,,
24-12-2012,0,3.758,-10.497,9759.291012,,,,,,,
25-12-2012,0.0114474,1.376,-10.83,9686.929972,,,,,,,
26-12-2012,0.000263158,1.899,-11.884,9616.499525,,,,,,,
27-12-2012,0.0114474,4.691,-9.77,9547.940487,,,,,,,
28-12-2012,0,4.877,-8.643,9481.193678,,,,,,,
29-12-2012,0,5.216,-8.377,9437.72,,,,,,,
30-12-2012,0,6.223,-7.583,9328.995138,,,,,,,
31-12-2012,0.000131579,5.647,-9.543,9243.451907,,,,,,,
01-01-2013,0.0175,7.261,-9.795,9194.21,,,,,,,
02-01-2013,0.0825,6.107,-7.677,9038.706464,,,,,,,
03-01-2013,0.399342,3.986,-7.473,8919.482901,,,,,,,
04-01-2013,0.232368,4.249,-7.794,8801.878188,,,,,,,
05-01-2013,0.0814474,3.019,-8.214,8685.90329,,,,,,,
06-01-2013,0.000526316,2.682,-8.729,8571.569177,,,,,,,
07-01-2013,0.570263,1.643,-9.77,8509.645,,,,,,,
08-01-2013,0.0652632,1.006,-11.448,8291.484091,,,,,,,
09-01-2013,0.0413158,1.719,-11.442,8125.818418,,,,,,,
10-01-2013,0.0509211,1.235,-12.396,7961.964127,,,,,,,
11-01-2013,0.000131579,1.173,-13.186,7799.99555,,,,,,,
12-01-2013,0,4.058,-12.332,7639.987019,,,,,,,
13-01-2013,0.00302632,4.424,-10.55,7482.012866,,,,,,,
14-01-2013,0.0428947,3.363,-10.651,7326.147423,,,,,,,
15-01-2013,0.0406579,4.402,-10.782,7147.68,,,,,,,
16-01-2013,0.233947,4.85,-9.376,7048.571632,,,,,,,
17-01-2013,0.658684,5.974,-8.825,6926.979007,,,,,,,
18-01-2013,1.72276,6.598,-7.257,6807.730538,,,,,,,
19-01-2013,0.192632,3.605,-8.012,6690.869618,,,,,,,
20-01-2013,0.481974,1.907,-9.438,6576.439638,,,,,,,
21-01-2013,0.0536842,1.03,-12.437,6432.42,,,,,,,
22-01-2013,0.109211,1.8,-12.797,6390.663295,,,,,,,
23-01-2013,0.130132,1.942,-12.877,6319.363687,,,,,,,
24-01-2013,0.0656579,1.403,-13.327,6250.588528,,,,,,,
25-01-2013,0.0110526,1.422,-14.544,6184.341181,,,,,,,
26-01-2013,0,2.662,-14.004,6120.625009,,,,,,,
27-01-2013,0,2.345,-13.534,6059.443376,,,,,,,
28-01-2013,0.0122368,3.801,-12.921,6000.799646,,,,,,,
29-01-2013,0.0423684,3.342,-11.1,5944.697182,,,,,,,
30-01-2013,0.0356579,2.901,-13.117,5891.139347,,,,,,,
31-01-2013,0.0788158,4.034,-12.109,5838.565,,,,,,,
01-02-2013,0.186974,3.027,-9.85,5793.408895,,,,,,,
02-02-2013,0.121842,2.536,-9.882,5749.241053,,,,,,,
03-02-2013,0.250658,2.829,-10.545,5707.627387,,,,,,,
04-02-2013,0.551579,5.337,-10.335,5699.615,,,,,,,
05-02-2013,0.833158,7.705,-7.595,5597.582132,,,,,,,
06-02-2013,0.258947,7.71,-6.168,5529.89,,,,,,,
07-02-2013,0.155526,6.055,-6.697,5462.664224,,,,,,,
08-02-2013,0.331053,3.796,-7.805,5394.2,,,,,,,
09-02-2013,0.0398684,3.538,-10.337,5342.810663,,,,,,,
10-02-2013,0,5.399,-9.678,5289.561314,,,,,,,
11-02-2013,0.0403947,5.797,-8.423,5239.101926,,,,,,,
12-02-2013,0.0136842,5.821,-7.003,5194.49,,,,,,,
13-02-2013,0.0763158,5.489,-7.231,5143.337009,,,,,,,
14-02-2013,0.294474,5.022,-7.925,5093.495,,,,,,,
15-02-2013,1.33895,5.531,-6.728,5060.934984,,,,,,,
16-02-2013,3.94026,4.852,-3.28,5055.06,,,,,,,
17-02-2013,5.34118,2.421,-5.563,4964.079656,,,,,,,
18-02-2013,0.700921,1.634,-10.287,4862.695,,,,,,,
19-02-2013,0.153289,2.32,-10.983,4894.491545,,,,,,,
20-02-2013,0.314605,2.863,-10.219,4906.53,,,,,,,
21-02-2013,0.0990789,3.712,-11.714,4862.99603,,,,,,,
22-02-2013,0.136184,5.647,-10.129,4846.525,,,,,,,
23-02-2013,0.150658,6.481,-9.008,4817.872319,,,,,,,
24-02-2013,0.186974,6.206,-8.296,4803.71,,,,,,,
25-02-2013,0.0513158,5.965,-9.197,4773.527226,,,,,,,
26-02-2013,0.0231579,7.093,-9.193,4762.805,,,,,,,
27-02-2013,0.0272368,8.947,-7.681,4724.952145,,,,,,,
28-02-2013,0.0486842,8.693,-5.295,4696.585,,,,,,,
01-03-2013,0.0302632,8.184,-6.139,4683.842115,,,,,,,
02-03-2013,0.163553,8.619,-5.85,4661.7,,,,,,,
03-03-2013,0.151579,8.035,-6.491,4671.82772,,,,,,,
04-03-2013,0.3025,8.112,-7.618,4666.3,,,,,,,
05-03-2013,0.150789,8.609,-7.096,4696.428076,,,,,,,
06-03-2013,0.870921,8.309,-5.774,4699.77,,,,,,,
07-03-2013,0.451447,7.838,-5.561,4770.453095,,,,,,,
08-03-2013,0.224211,8.481,-8.017,4787.81,,,,,,,
09-03-2013,0.297632,8.606,-7.382,4923.634178,,,,,,,
10-03-2013,0.8125,7.514,-5.896,5000.505,,,,,,,
11-03-2013,1.80118,5.55,-6.483,5162.107246,,,,,,,
12-03-2013,0.0976316,7.341,-6.904,5422.35,,,,,,,
13-03-2013,0.255921,8.494,-5.558,5310.298604,,,,,,,
14-03-2013,0.516974,9.539,-4.51,5354.61,,,,,,,
15-03-2013,0.776974,9.711,-3.023,5304.178913,,,,,,,
16-03-2013,0.855,8.688,-3.897,5281.81,,,,,,,
17-03-2013,1.09132,8.256,-4.653,5287.329735,,,,,,,
18-03-2013,2.30539,5.73,-5.136,5306.23,,,,,,,
19-03-2013,0.186842,6.404,-6.132,5277.276224,,,,,,,
20-03-2013,0.618289,8.196,-5.201,5271.595,,,,,,,
21-03-2013,5.76421,7.418,-3.764,5264.30501,,,,,,,
22-03-2013,3.18645,4.31,-5.495,5260.455,,,,,,,
23-03-2013,0.158684,8.536,-5.106,5271.841178,,,,,,,
24-03-2013,0.430132,10.199,-3.703,5200.105,,,,,,,
25-03-2013,3.01145,8.747,-2.35,5397.425963,,,,,,,
26-03-2013,1.13658,8.113,-3.239,5371.59,,,,,,,
27-03-2013,0.316974,9.643,-3.877,5797.436053,,,,,,,
28-03-2013,0.598421,10.296,-2.889,5890.275,,,,,,,
29-03-2013,3.31789,9.341,-1.891,6593.261872,,,,,,,
30-03-2013,5.20158,8.8,-2.206,6800.13,,,,,,,
31-03-2013,2.00224,8.808,-2.207,7963.300602,,,,,,,
01-04-2013,0.870658,8.311,-2.184,8760.83,,,,,,,
02-04-2013,0.494474,9.153,-2.434,9756.631274,,,,,,,
03-04-2013,2.22961,9.375,-1.555,11170.225,,,,,,,
04-04-2013,3.27013,9.134,-1.037,11094.66366,,,,,,,
05-04-2013,1.21895,10.13,-1.252,12265.705,,,,,,,
06-04-2013,0.401579,9.393,-3.032,11051.0571,,,,,,,
07-04-2013,0.0584211,9.151,-2.831,10411.76,,,,,,,
08-04-2013,0.0614474,10.371,-1.886,10373.71566,,,,,,,
09-04-2013,1.25987,11.817,-0.77,10137.015,,,,,,,
10-04-2013,4.13329,10.341,0.692,9928.349833,,,,,,,
11-04-2013,3.71,10.186,0.181,9646.13,,,,,,,
12-04-2013,4.55895,12.077,-0.131,9580.642925,,,,,,,
13-04-2013,3.42684,12.058,0.441,9238.395,,,,,,,
14-04-2013,6.05724,10.701,-0.017,9560.479072,,,,,,,
15-04-2013,6.21171,8.855,-0.765,9440.165,,,,,,,
16-04-2013,3.04224,8.274,-0.846,10054.21933,,,,,,,
17-04-2013,2.92026,8.424,-0.207,10104.895,,,,,,,
18-04-2013,3.73645,9.237,-0.802,11195.76858,,,,,,,
19-04-2013,2.60158,9.396,-1.001,11758.43,,,,,,,
20-04-2013,1.54513,9.25,0.344,12941.95896,,,,,,,
21-04-2013,1.41632,9.446,1.137,14020.51,,,,,,,
22-04-2013,3.25658,8.722,0.847,14815.15777,,,,,,,
23-04-2013,0.5075,9.927,0.357,16524.155,,,,,,,
24-04-2013,0.33,10.972,-0.369,15674.89894,,,,,,,
25-04-2013,0.775789,12.061,-0.91,15878.075,,,,,,,
26-04-2013,1.53618,13.888,0.299,15365.4493,,,,,,,
27-04-2013,3.54013,11.544,1.309,15234.5,,,,,,,
28-04-2013,1.10566,12.963,2.093,14636.26231,,,,,,,
29-04-2013,2.79513,13.541,3.573,14157.42,,,,,,,
30-04-2013,5.03276,14.537,4.34,13785.4805,,,,,,,
01-05-2013,9.19645,13.228,5.319,13331.015,,,,,,,
02-05-2013,6.27566,12.772,3.611,13044.9459,,,,,,,
03-05-2013,4.89539,11.763,3.025,12735.975,,,,,,,
04-05-2013,4.94684,10.641,2.191,12355.42144,,,,,,,
05-05-2013,4.21697,9.475,1.876,11965.11,,,,,,,
06-05-2013,2.51145,10.596,2.206,11709.12306,,,,,,,
07-05-2013,2.07382,11.793,2.238,11343.555,,,,,,,
08-05-2013,6.66316,11.873,2.313,11223.64994,,,,,,,
09-05-2013,6.25421,13.286,2.689,10774.95,,,,,,,
10-05-2013,4.17987,13.298,3.076,11148.47437,,,,,,,
11-05-2013,7.55776,12.78,3.504,11096.46,,,,,,,
12-05-2013,6.89079,11.355,3.832,11594.87288,,,,,,,
13-05-2013,5.2625,12.1,3.862,11481.63,,,,,,,
14-05-2013,3.89263,12.572,3.979,12770.62323,,,,,,,
15-05-2013,1.43316,13.356,5.14,12914.055,,,,,,,
16-05-2013,6.29605,13.05,5.185,15265.86808,,,,,,,
17-05-2013,4.43408,13.561,5.642,15965.055,,,,,,,
18-05-2013,8.33908,12.933,5.451,19633.56708,,,,,,,
19-05-2013,2.62882,14.094,3.711,22352.49684,,,,,,,
20-05-2013,0.926316,16.659,4.701,25071.88042,,,,,,,
21-05-2013,1.09921,17.625,6.778,30315.93,,,,,,,
22-05-2013,6.39855,17.154,7.082,27694.5879,,,,,,,
23-05-2013,6.30789,15.867,7.14,27809.315,,,,,,,
24-05-2013,2.65329,16.074,5.277,27256.01623,,,,,,,
25-05-2013,0.377632,18.994,5.988,27036.955,,,,,,,
26-05-2013,1.48526,19.545,7.793,26430.80291,,,,,,,
27-05-2013,4.02434,18.373,8.228,25805.565,,,,,,,
28-05-2013,5.58342,17.827,8.888,25620.21857,,,,,,,
29-05-2013,6.62566,16.251,8.44,25293.76544,,,,,,,
30-05-2013,6.97026,15.441,8.343,24968.48544,,,,,,,
31-05-2013,6.47421,14.408,7.844,24499.34,,,,,,,
01-06-2013,3.51855,16.102,8.054,24486.44434,,,,,,,
02-06-2013,2.46882,17.111,8.606,24499.34,,,,,,,
03-06-2013,5.04895,15.917,8.707,23992.48378,,,,,,,
04-06-2013,5.43342,16.242,9.06,23658.58586,,,,,,,
05-06-2013,6.12316,16.905,9.461,23330.11794,,,,,,,
06-06-2013,5.07842,16.409,9.582,23007.86888,,,,,,,
07-06-2013,4.07987,17.642,10.069,22692.62759,,,,,,,
08-06-2013,6.49987,17.625,9.334,22150.165,,,,,,,
09-06-2013,2.95816,18.6,8.248,22150.165,,,,,,,
10-06-2013,0.939342,19.13,7.994,22537.74624,,,,,,,
11-06-2013,0.295658,20.599,8.708,22737.43693,,,,,,,
12-06-2013,0.473816,20.183,9.012,22946.70724,,,,,,,
13-06-2013,0.538947,20.031,9.479,23165.80647,,,,,,,
14-06-2013,1.22763,19.714,9.653,23394.98392,,,,,,,
15-06-2013,3.23276,18.339,10.397,23502.935,,,,,,,
16-06-2013,3.46092,18.534,10.302,23502.935,,,,,,,
17-06-2013,5.37605,18.965,10.077,25023.83261,,,,,,,
18-06-2013,3.97868,17.278,10.247,26027.05037,,,,,,,
19-06-2013,3.36974,18.896,10.501,27039.78243,,,,,,,
20-06-2013,2.98184,19.175,10.686,28061.45499,,,,,,,
21-06-2013,4.82408,19.157,10.643,29091.49427,,,,,,,
22-06-2013,5.40329,18.957,10.304,29325.11,,,,,,,
23-06-2013,6.88934,18.019,10.726,29322.11,,,,,,,
24-06-2013,9.67197,18.709,11.003,37061.61208,,,,,,,
25-06-2013,12.5389,17.709,10.955,42056.14481,,,,,,,
26-06-2013,13.7591,16.769,10.379,47046.30836,,,,,,,
27-06-2013,12.0074,16.897,10.257,52027.09745,,,,,,,
28-06-2013,8.85934,16.997,10.696,56993.50679,,,,,,,
29-06-2013,5.47803,17.457,11.005,65463.825,,,,,,,
30-06-2013,5.30447,19.104,11.272,65463.825,,,,,,,
01-07-2013,5.90263,18.995,11.475,61140.2949,,,,,,,
